monotonic_ns,controller_ts,q0,q1,q2,q3,q4,q5,qd0,qd1,qd2,qd3,qd4,qd5
24271046475608,177014.370000,1.644328,-3.540288,0.330423,-3.639560,-1.593651,4.102615,0.000000,-0.000000,-0.000000,0.000000,0.000128,-0.034001
24271048516722,177014.372000,1.644304,-3.540300,0.330459,-3.639548,-1.593651,4.102627,0.000000,-0.000000,-0.000000,0.000000,0.000124,-0.035306
24271050486199,177014.374000,1.644328,-3.540288,0.330411,-3.639560,-1.593627,4.102555,0.000000,-0.000000,-0.000000,0.000000,0.000121,-0.034858
24271052526762,177014.376000,1.644328,-3.540288,0.330447,-3.639560,-1.593651,4.102459,0.000000,-0.000000,-0.000000,0.000000,0.000118,-0.037085
24271054487030,177014.378000,1.644304,-3.540288,0.330447,-3.639572,-1.593651,4.102362,0.000000,-0.000000,-0.000000,0.000000,0.000115,-0.040169
24271056506849,177014.380000,1.644304,-3.540252,0.330447,-3.639536,-1.593627,4.102326,0.000000,-0.000000,-0.000000,0.000000,0.000112,-0.041323
24271058481150,177014.382000,1.644340,-3.540288,0.330435,-3.639560,-1.593627,4.102277,0.000000,-0.000000,-0.000000,0.000000,0.000109,-0.043660
24271060490641,177014.384000,1.644304,-3.540288,0.330435,-3.639524,-1.593627,4.102109,0.000000,0.000000,-0.000000,0.000000,0.000106,-0.045995
24271062519712,177014.386000,1.644328,-3.540312,0.330423,-3.639584,-1.593675,4.102013,0.000000,0.000000,-0.000000,0.000000,0.000104,-0.048641
24271064502257,177014.388000,1.644292,-3.540312,0.330447,-3.639572,-1.593639,4.101965,0.000000,0.000000,-0.000000,0.000000,0.000102,-0.049941
24271066536603,177014.390000,1.644328,-3.540264,0.330411,-3.639548,-1.593651,4.101832,0.000000,0.000000,-0.000000,0.000000,0.000099,-0.051871
24271068491595,177014.392000,1.644292,-3.540276,0.330411,-3.639584,-1.593687,4.101724,0.000000,0.000000,-0.000000,0.000000,0.000097,-0.053558
24271070484701,177014.394000,1.644352,-3.540312,0.330399,-3.639584,-1.593651,4.101640,0.000000,0.000000,-0.000000,0.000000,0.000095,-0.054988
24271072469896,177014.396000,1.644340,-3.540300,0.330447,-3.639572,-1.593651,4.101484,0.000000,0.000000,-0.000000,0.000000,0.000093,-0.055586
24271074451093,177014.398000,1.644304,-3.540312,0.330435,-3.639560,-1.593651,4.101400,0.000000,0.000000,-0.000000,0.000000,0.000091,-0.058552
24271076478305,177014.400000,1.644328,-3.540288,0.330423,-3.639560,-1.593675,4.101280,0.000000,0.000000,-0.000000,0.000000,0.000090,-0.059581
24271078445248,177014.402000,1.644328,-3.540288,0.330411,-3.639560,-1.593627,4.101196,0.000000,0.000000,-0.000000,0.000000,0.000088,-0.060588
24271080464132,177014.404000,1.644304,-3.540264,0.330423,-3.639572,-1.593615,4.101028,0.000000,0.000000,-0.000000,0.000000,0.000086,-0.063098
24271082459011,177014.406000,1.644340,-3.540288,0.330411,-3.639548,-1.593651,4.100906,0.000000,0.000000,-0.000000,0.000000,0.000084,-0.067250
24271084473761,177014.408000,1.644316,-3.540276,0.330386,-3.639548,-1.593675,4.100776,0.000000,0.000000,-0.000000,0.000000,0.000083,-0.066153
24271086440478,177014.410000,1.644316,-3.540288,0.330411,-3.639560,-1.593663,4.100643,0.000000,0.000000,-0.000000,0.000000,0.000081,-0.068970
24271088463614,177014.412000,1.644340,-3.540264,0.330459,-3.639536,-1.593651,4.100499,0.000000,0.000000,-0.000000,0.000000,0.000080,-0.070897
24271090432813,177014.414000,1.644316,-3.540300,0.330435,-3.639560,-1.593627,4.100356,0.000000,0.000000,-0.000000,0.000000,0.000079,-0.072255
24271092486348,177014.416000,1.644316,-3.540288,0.330423,-3.639560,-1.593675,4.100175,0.000000,0.000000,-0.000000,0.000000,0.000077,-0.073725
24271094491271,177014.418000,1.644328,-3.540276,0.330447,-3.639560,-1.593627,4.100043,0.000000,0.000000,-0.000000,0.000000,0.000076,-0.075321
24271096456849,177014.420000,1.644340,-3.540300,0.330423,-3.639572,-1.593651,4.099935,0.000000,0.000000,-0.000000,0.000000,0.000075,-0.076841
24271098459482,177014.422000,1.644328,-3.540264,0.330435,-3.639584,-1.593675,4.099779,0.000000,0.000000,-0.000000,0.000000,0.000073,-0.079155
24271100472361,177014.424000,1.644340,-3.540276,0.330435,-3.639560,-1.593627,4.099624,0.000000,0.000000,-0.000000,0.000000,0.000072,-0.079818
24271102435086,177014.426000,1.644340,-3.540276,0.330423,-3.639560,-1.593675,4.099420,0.000000,0.000000,-0.000000,0.000000,0.000071,-0.080883
24271104452894,177014.428000,1.644340,-3.540264,0.330447,-3.639584,-1.593603,4.099312,0.000000,0.000000,-0.000000,0.000000,0.000070,-0.083008
24271106439778,177014.430000,1.644340,-3.540312,0.330423,-3.639524,-1.593675,4.099108,0.000000,0.000000,-0.000000,0.000000,0.000069,-0.084820
24271108600388,177014.432000,1.644328,-3.540252,0.330459,-3.639560,-1.593639,4.098916,0.000000,0.000000,-0.000000,0.000000,0.000068,-0.087117
24271110437598,177014.434000,1.644304,-3.540288,0.330447,-3.639572,-1.593627,4.098749,0.000000,0.000000,-0.000000,0.000000,0.000067,-0.086686
24271112452177,177014.436000,1.644328,-3.540300,0.330411,-3.639572,-1.593651,4.098556,0.000000,0.000000,-0.000000,0.000000,0.000054,-0.091191
24271114439663,177014.438000,1.644340,-3.540276,0.330411,-3.639536,-1.593651,4.098389,0.000000,0.000000,-0.000000,0.000000,0.000052,-0.090455
24271116456185,177014.440000,1.644316,-3.540276,0.330411,-3.639560,-1.593639,4.098209,0.000000,0.000000,-0.000000,0.000000,0.000051,-0.092494
24271118450914,177014.442000,1.644328,-3.540288,0.330423,-3.639536,-1.593627,4.098053,0.000000,0.000000,-0.000000,0.000000,0.000051,-0.093918
24271120472767,177014.444000,1.644340,-3.540312,0.330411,-3.639572,-1.593663,4.097837,0.000000,0.000000,-0.000000,0.000000,0.000050,-0.094985
24271122426304,177014.446000,1.644316,-3.540276,0.330435,-3.639584,-1.593627,4.097622,0.000000,0.000000,-0.000000,0.000000,0.000049,-0.096123
24271124457075,177014.448000,1.644292,-3.540312,0.330459,-3.639572,-1.593651,4.097490,0.000000,0.000000,-0.000000,0.000000,0.000048,-0.098039
24271126429964,177014.450000,1.644292,-3.540288,0.330423,-3.639572,-1.593663,4.097274,0.000000,0.000000,-0.000000,0.000000,0.000048,-0.099269
24271128444927,177014.452000,1.644316,-3.540288,0.330423,-3.639536,-1.593651,4.097071,0.000000,0.000000,-0.000000,0.000000,0.000047,-0.100992
24271130443662,177014.454000,1.644316,-3.540276,0.330411,-3.639548,-1.593651,4.096868,0.000000,0.000000,-0.000000,0.000000,0.000047,-0.101827
24271132444476,177014.456000,1.644340,-3.540300,0.330423,-3.639548,-1.593675,4.096675,0.000000,0.000000,-0.000000,0.000000,0.000046,-0.105353
24271134442803,177014.458000,1.644316,-3.540288,0.330447,-3.639560,-1.593663,4.096459,0.000000,0.000000,-0.000000,0.000000,0.000045,-0.106290
24271136463788,177014.460000,1.644328,-3.540276,0.330399,-3.639584,-1.593651,4.096220,0.000000,0.000000,-0.000000,0.000000,0.000045,-0.107441
24271138434819,177014.462000,1.644316,-3.540288,0.330423,-3.639560,-1.593663,4.095980,0.000000,0.000000,-0.000000,0.000000,0.000044,-0.108497
24271140608638,177014.464000,1.644316,-3.540276,0.330435,-3.639548,-1.593627,4.095788,0.000000,0.000000,-0.000000,0.000000,0.000044,-0.112647
24271142433751,177014.466000,1.644340,-3.540276,0.330447,-3.639572,-1.593651,4.095548,0.000000,0.000000,-0.000000,0.000000,0.000043,-0.114663
24271144451317,177014.468000,1.644340,-3.540288,0.330423,-3.639572,-1.593591,4.095321,0.000000,0.000000,-0.000000,0.000000,0.000043,-0.115744
24271146421412,177014.470000,1.644328,-3.540288,0.330411,-3.639572,-1.593651,4.095130,0.000000,0.000000,-0.000000,0.000000,0.000042,-0.116020
24271148440941,177014.472000,1.644340,-3.540276,0.330423,-3.639560,-1.593651,4.094889,0.000000,0.000000,-0.000000,0.000000,0.000042,-0.118695
24271150444945,177014.474000,1.644328,-3.540276,0.330411,-3.639536,-1.593627,4.094626,0.000000,0.000000,-0.000000,0.000000,0.000041,-0.119583
24271152464891,177014.476000,1.644316,-3.540300,0.330411,-3.639560,-1.593627,4.094387,0.000000,0.000000,-0.000000,0.000000,0.000041,-0.121382
24271154424884,177014.478000,1.644328,-3.540300,0.330423,-3.639584,-1.593651,4.094159,0.000000,0.000000,-0.000000,0.000000,0.000040,-0.122360
24271156460180,177014.480000,1.644352,-3.540312,0.330459,-3.639572,-1.593639,4.093895,0.000000,0.000000,-0.000000,0.000000,0.000040,-0.124384
24271158436383,177014.482000,1.644316,-3.540276,0.330447,-3.639560,-1.593627,4.093656,0.000000,0.000000,-0.000000,0.000000,0.000005,-0.126115
24271160451361,177014.484000,1.644292,-3.540276,0.330423,-3.639560,-1.593651,4.093392,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.128798
24271162428775,177014.486000,1.644304,-3.540288,0.330459,-3.639572,-1.593651,4.093152,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.130903
24271164443617,177014.488000,1.644352,-3.540312,0.330459,-3.639572,-1.593651,4.092842,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.131281
24271166446297,177014.490000,1.644304,-3.540300,0.330411,-3.639548,-1.593639,4.092613,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.134883
24271168512391,177014.492000,1.644328,-3.540300,0.330411,-3.639548,-1.593675,4.092375,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.134200
24271170436370,177014.494000,1.644340,-3.540264,0.330423,-3.639548,-1.593639,4.092099,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.135863
24271172443920,177014.496000,1.644316,-3.540300,0.330447,-3.639560,-1.593627,4.091847,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.137873
24271174530074,177014.498000,1.644328,-3.540264,0.330435,-3.639572,-1.593627,4.091524,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.139596
24271176485342,177014.500000,1.644316,-3.540276,0.330399,-3.639596,-1.593639,4.091284,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.142310
24271178428308,177014.502000,1.644328,-3.540288,0.330435,-3.639560,-1.593627,4.091033,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.143169
24271180451178,177014.504000,1.644328,-3.540288,0.330435,-3.639560,-1.593651,4.090734,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.143208
24271182443067,177014.506000,1.644304,-3.540264,0.330447,-3.639560,-1.593651,4.090422,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.146441
24271184459540,177014.508000,1.644328,-3.540300,0.330447,-3.639560,-1.593639,4.090136,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.146797
24271186501508,177014.510000,1.644328,-3.540276,0.330423,-3.639584,-1.593615,4.089837,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.147305
24271188442832,177014.512000,1.644340,-3.540312,0.330435,-3.639536,-1.593663,4.089560,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.151316
24271190427531,177014.514000,1.644328,-3.540276,0.330447,-3.639584,-1.593651,4.089249,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.153069
24271192441575,177014.516000,1.644316,-3.540324,0.330423,-3.639572,-1.593687,4.088913,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.155588
24271194433856,177014.518000,1.644328,-3.540300,0.330411,-3.639560,-1.593663,4.088627,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.154975
24271196438898,177014.520000,1.644340,-3.540276,0.330435,-3.639536,-1.593627,4.088315,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.157808
24271198437247,177014.522000,1.644340,-3.540264,0.330423,-3.639548,-1.593627,4.088004,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.158272
24271200506400,177014.524000,1.644304,-3.540264,0.330411,-3.639560,-1.593675,4.087645,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.161137
24271202428975,177014.526000,1.644328,-3.540300,0.330423,-3.639572,-1.593651,4.087334,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.161640
24271204470714,177014.528000,1.644316,-3.540300,0.330447,-3.639572,-1.593663,4.087047,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.162687
24271206431348,177014.530000,1.644328,-3.540276,0.330435,-3.639560,-1.593627,4.086675,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.165566
24271208443154,177014.532000,1.644328,-3.540288,0.330459,-3.639584,-1.593675,4.086340,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.167004
24271210423327,177014.534000,1.644328,-3.540288,0.330435,-3.639536,-1.593651,4.086052,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.168628
24271212444483,177014.536000,1.644328,-3.540240,0.330423,-3.639572,-1.593627,4.085657,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.171010
24271214432277,177014.538000,1.644304,-3.540264,0.330435,-3.639584,-1.593639,4.085358,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.171900
24271216495060,177014.540000,1.644316,-3.540288,0.330447,-3.639584,-1.593675,4.085024,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.172373
24271218456376,177014.542000,1.644316,-3.540288,0.330411,-3.639584,-1.593651,4.084652,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.174034
24271220455192,177014.544000,1.644364,-3.540264,0.330447,-3.639548,-1.593663,4.084305,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.175932
24271222430222,177014.546000,1.644340,-3.540324,0.330411,-3.639548,-1.593651,4.083958,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.178115
24271224448130,177014.548000,1.644352,-3.540252,0.330447,-3.639560,-1.593615,4.083599,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.179523
24271226424406,177014.550000,1.644340,-3.540264,0.330411,-3.639548,-1.593615,4.083205,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.180569
24271228438658,177014.552000,1.644340,-3.540264,0.330423,-3.639560,-1.593591,4.082845,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.182070
24271230443966,177014.554000,1.644304,-3.540312,0.330459,-3.639572,-1.593615,4.082485,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.184299
24271232458125,177014.556000,1.644316,-3.540300,0.330423,-3.639560,-1.593651,4.082115,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.185723
24271234448495,177014.558000,1.644340,-3.540300,0.330447,-3.639572,-1.593627,4.081721,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.184762
24271236464609,177014.560000,1.644292,-3.540288,0.330411,-3.639548,-1.593627,4.081349,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.188166
24271238435282,177014.562000,1.644304,-3.540312,0.330411,-3.639584,-1.593639,4.080943,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.188416
24271240446985,177014.564000,1.644340,-3.540276,0.330435,-3.639596,-1.593615,4.080596,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.189581
24271242426816,177014.566000,1.644328,-3.540264,0.330386,-3.639596,-1.593627,4.080165,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.191714
24271244436883,177014.568000,1.644328,-3.540312,0.330411,-3.639548,-1.593615,4.079819,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.192087
24271246418625,177014.570000,1.644304,-3.540264,0.330411,-3.639572,-1.593615,4.079376,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.194537
24271248431822,177014.572000,1.644328,-3.540276,0.330411,-3.639584,-1.593639,4.079004,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.196911
24271250427274,177014.574000,1.644328,-3.540264,0.330447,-3.639596,-1.593639,4.078633,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.198690
24271252496436,177014.576000,1.644304,-3.540312,0.330423,-3.639584,-1.593639,4.078178,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.199673
24271254441938,177014.578000,1.644328,-3.540276,0.330435,-3.639548,-1.593687,4.077806,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.203249
24271256450107,177014.580000,1.644340,-3.540288,0.330423,-3.639560,-1.593687,4.077400,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.204797
24271258439651,177014.582000,1.644328,-3.540276,0.330411,-3.639560,-1.593651,4.076970,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.205126
24271260455796,177014.584000,1.644304,-3.540252,0.330459,-3.639572,-1.593663,4.076539,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.206568
24271262430328,177014.586000,1.644328,-3.540300,0.330411,-3.639560,-1.593675,4.076156,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.207762
24271264460906,177014.588000,1.644304,-3.540312,0.330423,-3.639536,-1.593639,4.075703,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.208352
24271266445924,177014.590000,1.644316,-3.540288,0.330411,-3.639560,-1.593663,4.075259,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.210607
24271268460621,177014.592000,1.644304,-3.540312,0.330423,-3.639584,-1.593639,4.074805,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.212005
24271270438558,177014.594000,1.644328,-3.540264,0.330435,-3.639548,-1.593603,4.074397,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.214421
24271272447193,177014.596000,1.644316,-3.540324,0.330423,-3.639584,-1.593651,4.074002,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.216949
24271274432092,177014.598000,1.644340,-3.540312,0.330423,-3.639560,-1.593651,4.073524,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.217670
24271276507155,177014.600000,1.644340,-3.540264,0.330411,-3.639584,-1.593663,4.073094,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.217390
24271278445794,177014.602000,1.644292,-3.540300,0.330435,-3.639584,-1.593639,4.072662,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.219368
24271280455045,177014.604000,1.644340,-3.540276,0.330447,-3.639560,-1.593615,4.072196,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.222196
24271282475692,177014.606000,1.644304,-3.540276,0.330435,-3.639560,-1.593615,4.071754,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.223178
24271284463858,177014.608000,1.644316,-3.540312,0.330423,-3.639560,-1.593639,4.071275,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.225119
24271286440642,177014.610000,1.644328,-3.540276,0.330423,-3.639572,-1.593651,4.070820,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.227123
24271288466076,177014.612000,1.644316,-3.540288,0.330423,-3.639572,-1.593663,4.070389,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.229282
24271290452568,177014.614000,1.644304,-3.540288,0.330411,-3.639560,-1.593639,4.069911,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.229748
24271292451451,177014.616000,1.644304,-3.540288,0.330435,-3.639548,-1.593615,4.069432,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.231216
24271294428070,177014.618000,1.644352,-3.540276,0.330435,-3.639572,-1.593627,4.068966,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.232657
24271296443436,177014.620000,1.644304,-3.540324,0.330411,-3.639560,-1.593675,4.068559,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.233978
24271298438013,177014.622000,1.644304,-3.540288,0.330459,-3.639536,-1.593639,4.068045,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.235304
24271300464913,177014.624000,1.644304,-3.540288,0.330423,-3.639572,-1.593663,4.067590,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.237905
24271302435263,177014.626000,1.644304,-3.540300,0.330411,-3.639560,-1.593615,4.067135,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.239228
24271304453110,177014.628000,1.644328,-3.540300,0.330435,-3.639560,-1.593639,4.066609,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.240249
24271306425812,177014.630000,1.644352,-3.540264,0.330435,-3.639560,-1.593627,4.066130,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.242727
24271308444437,177014.632000,1.644340,-3.540276,0.330423,-3.639548,-1.593639,4.065640,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.243507
24271310432444,177014.634000,1.644304,-3.540288,0.330399,-3.639560,-1.593639,4.065173,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.246257
24271312466147,177014.636000,1.644316,-3.540288,0.330435,-3.639548,-1.593651,4.064671,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.248088
24271314435492,177014.638000,1.644304,-3.540276,0.330447,-3.639560,-1.593651,4.064180,0.000000,0.000000,-0.000000,0.000001,0.000000,-0.249691
24271316444278,177014.640000,1.644292,-3.540312,0.330447,-3.639572,-1.593675,4.063714,0.000000,0.000000,-0.000000,0.000000,0.000004,-0.250679
24271318455358,177014.642000,1.644328,-3.540288,0.330435,-3.639548,-1.593663,4.063211,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.252508
24271320461883,177014.644000,1.644316,-3.540276,0.330447,-3.639572,-1.593651,4.062661,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.254196
24271322524652,177014.646000,1.644292,-3.540300,0.330435,-3.639584,-1.593627,4.062159,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.255829
24271324448366,177014.648000,1.644304,-3.540300,0.330447,-3.639560,-1.593639,4.061691,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.257696
24271326446589,177014.650000,1.644304,-3.540312,0.330447,-3.639560,-1.593663,4.061166,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.258090
24271328457459,177014.652000,1.644340,-3.540288,0.330423,-3.639548,-1.593663,4.060640,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.260828
24271330428985,177014.654000,1.644340,-3.540300,0.330423,-3.639572,-1.593639,4.060101,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.263524
24271332440445,177014.656000,1.644316,-3.540300,0.330459,-3.639572,-1.593651,4.059599,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.264309
24271334665992,177014.658000,1.644316,-3.540288,0.330447,-3.639536,-1.593627,4.059096,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.266688
24271336457079,177014.660000,1.644304,-3.540276,0.330411,-3.639560,-1.593651,4.058535,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.267340
24271338443708,177014.662000,1.644316,-3.540276,0.330423,-3.639572,-1.593639,4.058044,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.269120
24271340443168,177014.664000,1.644328,-3.540288,0.330459,-3.639572,-1.593603,4.057482,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.270934
24271342445169,177014.666000,1.644304,-3.540288,0.330435,-3.639572,-1.593627,4.056965,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.274884
24271344452922,177014.668000,1.644328,-3.540264,0.330447,-3.639560,-1.593663,4.056391,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.276459
24271346482734,177014.670000,1.644328,-3.540300,0.330459,-3.639560,-1.593663,4.055878,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.274639
24271348449323,177014.672000,1.644304,-3.540312,0.330435,-3.639548,-1.593663,4.055291,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.278014
24271350442726,177014.674000,1.644316,-3.540276,0.330411,-3.639560,-1.593627,4.054753,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.280084
24271352486005,177014.676000,1.644316,-3.540300,0.330423,-3.639560,-1.593639,4.054189,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.282352
24271354437131,177014.678000,1.644304,-3.540288,0.330447,-3.639572,-1.593615,4.053613,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.284879
24271356448429,177014.680000,1.644328,-3.540300,0.330459,-3.639524,-1.593639,4.053051,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.284281
24271358424745,177014.682000,1.644292,-3.540300,0.330411,-3.639548,-1.593615,4.052487,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.287018
24271360456657,177014.684000,1.644328,-3.540264,0.330411,-3.639548,-1.593639,4.051888,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.289538
24271362431756,177014.686000,1.644340,-3.540288,0.330423,-3.639572,-1.593627,4.051288,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.291282
24271364451268,177014.688000,1.644340,-3.540252,0.330459,-3.639536,-1.593627,4.050725,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.292986
24271366478884,177014.690000,1.644328,-3.540312,0.330435,-3.639536,-1.593639,4.050113,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.293266
24271368457721,177014.692000,1.644328,-3.540264,0.330411,-3.639560,-1.593639,4.049538,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.294180
24271370427356,177014.694000,1.644352,-3.540264,0.330435,-3.639548,-1.593663,4.048915,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.294036
24271372442228,177014.696000,1.644328,-3.540324,0.330435,-3.639536,-1.593627,4.048281,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.295507
24271374440151,177014.698000,1.644328,-3.540264,0.330459,-3.639548,-1.593627,4.047693,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.297826
24271376477316,177014.700000,1.644352,-3.540300,0.330411,-3.639560,-1.593627,4.047093,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.299323
24271378432147,177014.702000,1.644304,-3.540288,0.330423,-3.639560,-1.593639,4.046458,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.300570
24271380445317,177014.704000,1.644316,-3.540300,0.330435,-3.639560,-1.593639,4.045870,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.302391
24271382454932,177014.706000,1.644304,-3.540300,0.330423,-3.639560,-1.593675,4.045259,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.303440
24271384461458,177014.708000,1.644340,-3.540276,0.330447,-3.639548,-1.593603,4.044648,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.304762
24271386436185,177014.710000,1.644316,-3.540288,0.330447,-3.639572,-1.593651,4.043989,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.306582
24271388444640,177014.712000,1.644328,-3.540300,0.330435,-3.639560,-1.593651,4.043401,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.308383
24271390420061,177014.714000,1.644328,-3.540300,0.330435,-3.639560,-1.593639,4.042777,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.311681
24271392443455,177014.716000,1.644304,-3.540312,0.330435,-3.639560,-1.593627,4.042130,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.310176
24271394439890,177014.718000,1.644328,-3.540300,0.330447,-3.639560,-1.593651,4.041483,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.311694
24271396441516,177014.720000,1.644304,-3.540312,0.330423,-3.639596,-1.593627,4.040859,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.314664
24271398437748,177014.722000,1.644328,-3.540288,0.330459,-3.639560,-1.593615,4.040247,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.317399
24271400459641,177014.724000,1.644340,-3.540276,0.330447,-3.639560,-1.593639,4.039588,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.318452
24271402422517,177014.726000,1.644328,-3.540312,0.330423,-3.639572,-1.593639,4.038977,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.319957
24271404447886,177014.728000,1.644340,-3.540312,0.330435,-3.639584,-1.593651,4.038306,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.320363
24271406426490,177014.730000,1.644340,-3.540288,0.330447,-3.639560,-1.593639,4.037719,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.321221
